,id,uptime,ifans,gender,num_fans,fans_cat,num_videos,num_charge,av_coin,av_danmu,av_star,av_like,av_play,av_comment,av_share
0,376874873,2022-11-12,3.32,True,76800,0,157,30,2411,201,5770,11800,185700,337,3796
1,284906814,2022-11-25,4.98,True,85300,0,100,32,1787,259,12000,27599,182300,521,2984
2,1616728,2020-05-22,3.74,True,98100,0,96,164,1056,3918,6177,2964,47300,219,229
3,1791122,2022-09-19,3.99,False,50000,0,396,83,770,126,1373,3196,80500,170,1451
4,31425423,2022-11-27,3.77,False,49700,0,120,68,2678,402,5601,22100,357900,520,3628
5,131111,2021-08-29,3.46,False,91900,0,31,1010,28100,6590,45000,29300,581200,1580,6607
6,490002276,2022-11-24,5.91,False,97899,0,74,0,4282,243,20800,136400,1412000,1119,19100
7,2067160,2022-11-30,7.93,True,100000,0,321,172,2848,345,5893,11500,76400,329,1139
8,7287761,2022-11-25,3.49,True,54400,0,539,86,43,1,568,517,2526,25,4
9,509281735,2022-11-29,3.58,False,64100,0,165,7,45,37,567,481,72500,44,5
10,1803963357,2022-11-30,5.53,True,93200,0,182,0,54,97,727,450,17600,66,57
11,34510865,2022-11-01,3.42,False,82800,0,69,102,1713,261,3616,11299,108800,256,1490
12,6068793,2022-11-04,4.6,False,94300,0,2533,1284,3,0,1,87,1468,16,4
13,248374275,2022-11-30,7.35,True,55599,0,4905,0,0,0,1,18,340,1,0
14,305247796,2022-11-25,4.25,False,9421,0,54,1,564,172,18200,2010,1183400,67,15
15,23068286,2022-05-26,3.59,False,19000,0,15,1,58,107,237,320,21300,11,54
16,2185171,2022-07-06,4.77,True,79900,0,4821,59,12,4,72,212,4005,23,7
17,90582650,2022-11-24,9.03,False,57699,0,220,5075,4765,55,403,9256,41300,131,21
18,84975668,2022-10-29,4.78,True,66600,0,156,151,1538,238,1181,11500,149400,112,97
19,403486669,2021-12-12,4.72,False,21400,0,83,4547,512,119,286,546,13100,122,7
20,342646,2022-09-21,3.48,False,87100,0,607,2033,498,96,152,685,12800,53,10
21,23973917,2022-12-01,6.28,False,81000,0,552,5031,153,36,20,349,3872,35,6
22,6335523,2022-11-30,4.26,False,96500,0,2435,165,78,22,136,843,3236,35,20
23,32873498,2022-11-24,3.45,False,74400,0,1834,1900,602,608,377,843,34000,120,37
24,301337189,2022-09-25,4.2,False,78800,0,338,1910,43,6,12,295,3388,20,2
25,319234990,2022-12-01,3.76,False,26300,0,258,26,302,46,1671,6840,30400,51,87
26,88002428,2022-11-11,6.42,True,37000,0,396,48,127,301,1488,11200,394400,263,229
27,452947569,2022-11-28,3.39,True,80200,0,338,11,33,37,266,442,70000,34,37
28,361412,2022-11-27,4.01,False,79100,0,269,411,1150,199,1649,5683,74400,129,909
29,598637861,2022-11-26,4.49,False,30500,0,46,4185,1406,50,99,1125,4674,52,11
30,6636705,2022-11-27,3.67,False,79900,0,227,76,975,90,1763,4558,33000,189,491
31,16583644,2022-12-02,3.5,False,91800,0,667,83,4,69,32,494,18900,57,25
32,201464873,2022-11-30,6.57,True,71200,0,348,12,16,8,174,560,7901,18,205
33,2933837,2022-11-26,4.61,False,88400,0,1410,1735,278,141,53,908,14800,62,14
34,13556335,2022-10-09,3.77,False,76300,0,40,181,25900,830,33200,56600,766300,531,3406
35,28264509,2022-04-30,4.86,False,85600,0,578,595,356,13,2463,2208,13400,100,25
36,10898609,2022-11-30,3.4,True,29000,0,212,34,1744,470,7143,18100,339600,261,1168
37,15645973,2022-11-27,5.98,True,70400,0,351,218,455,202,2839,6858,153500,195,611
38,12319573,2021-03-06,3.75,False,51400,0,45,18,1161,110,3347,17900,297900,126,1349
39,440547139,2021-06-10,4.18,False,88900,0,106,2070,1175,33,175,1542,10000,62,14
40,173664106,2020-10-28,3.85,True,67000,0,72,13,17,11,49,106,2729,12,10
41,413109459,2022-12-01,3.8,False,89900,0,1272,836,136,61,42,1349,18100,74,12
42,288574164,2022-11-25,7.35,True,56500,0,93,12,1899,417,6579,19900,324300,570,2096
43,23932539,2022-11-25,5.8,True,81199,0,59,0,237,20,3967,3370,172700,42,29
44,508093155,2022-12-01,4.07,True,47300,0,655,3087,438,706,268,2016,11000,114,12
45,2455539,2022-11-27,4.51,False,62200,0,513,104,31,2,386,486,2171,23,4
46,1980584,2022-12-01,3.33,True,80399,0,1940,1175,13,37,22,388,30299,71,161
47,31105676,2022-11-27,3.5,False,56900,0,7199,33,1,2,21,70,2959,4,1
48,62880505,2022-11-27,6.16,False,73700,0,3006,0,50,17,598,677,6292,37,197
49,2025332,2022-11-28,3.44,False,95000,0,1612,172,41,33,94,270,7800,30,13
50,272712181,2022-11-28,7.1,True,70500,0,344,45,345,188,3729,7779,236500,196,286
51,522159107,2022-09-04,4.09,True,91100,0,22,5,5,1,34,204,2063,4,1
52,7574032,2022-09-07,3.54,False,93000,0,839,70,25,10,42,186,2912,28,6
53,173583326,2022-09-16,4.06,True,87700,0,133,568,1054,30,1780,3314,25500,137,94
54,34232005,2022-01-31,6.21,False,58900,0,32,0,2,1,2,57,3624,9,0
55,1478650,2021-10-29,3.61,True,43000,0,586,0,1041,117,4597,4296,39600,109,328
56,21780680,2020-11-22,3.42,False,98200,0,323,1747,345,131,74,1025,15000,121,24
57,2010376850,2022-12-01,3.95,False,36300,0,232,0,55,12,1235,2834,40599,29,22
